t,x
0.0,0.744392760151182
0.010001000100010001,0.40962858328058743
0.020002000200020003,0.5584848499115409
0.030003000300030003,0.7067370202831189
0.040004000400040006,0.9069266001434712
0.05000500050005001,0.9301545174472275
0.060006000600060005,0.6843490359866894
0.07000700070007002,0.591892037548891
0.08000800080008001,0.46072350239643806
0.09000900090009001,0.5579585135458377
0.10001000100010002,1.0094421115896421
0.11001100110011001,1.020232772707507
0.12001200120012001,0.6230559393187785
0.13001300130013002,1.1549656940034785
0.14001400140014003,0.5895767006604242
0.15001500150015,0.9380487896917582
0.16001600160016002,1.0301654957812534
0.17001700170017003,0.51457643967658
0.18001800180018002,0.8926601348577141
0.19001900190019003,1.1599842860395215
0.20002000200020004,0.3779829051122587
0.21002100210021002,1.2891353201576077
0.22002200220022003,1.0159129548192147
0.23002300230023004,0.5544680385700931
0.24002400240024002,0.7509873777313611
0.25002500250025006,1.2068729514481744
0.26002600260026004,0.4903768602058965
0.27002700270027,0.9266004830832714
0.28002800280028006,0.7198665269444955
0.29002900290029004,0.47469328052605053
0.3000300030003,1.311152272907136
0.31003100310031007,1.0802905589605791
0.32003200320032005,1.1870041169881589
0.33003300330033003,1.2132395258275521
0.34003400340034007,1.2146010505652995
0.35003500350035005,0.8328580710937796
0.36003600360036003,1.3279516605981148
0.37003700370037007,1.1721969474236142
0.38003800380038005,0.9218057947397797
0.39003900390039004,0.9829531261374271
0.4000400040004001,1.036737244999141
0.41004100410041006,1.47460484453712
0.42004200420042004,1.2179487280665608
0.4300430043004301,0.5987808684059662
0.44004400440044006,1.1042625649033821
0.45004500450045004,1.2139048387697065
0.4600460046004601,0.6347109435354763
0.47004700470047006,0.5276451075167984
0.48004800480048004,0.6610824340901756
0.4900490049004901,1.3078934971674856
0.5000500050005001,0.8598749862592717
0.51005100510051,0.7597022749553479
0.5200520052005201,0.6708920178416388
0.5300530053005301,1.218872176929251
0.54005400540054,0.8631650405091393
0.5500550055005501,1.007221653943466
0.5600560056005601,1.345818617605573
0.57005700570057,1.4446125589924366
0.5800580058005801,0.7806384610484438
0.5900590059005901,1.2255430374104375
0.6000600060006,1.4611686325814057
0.6100610061006101,1.0703575048787028
0.6200620062006201,0.7591241873111969
0.6300630063006301,0.5998899954441201
0.6400640064006401,1.1446762518915605
0.6500650065006501,1.0691324402962827
0.6600660066006601,0.9552099738661606
0.6700670067006701,0.8041333080316188
0.6800680068006801,0.5662732855404211
0.6900690069006901,0.6221133896709734
0.7000700070007001,0.7081242647686667
0.7100710071007101,0.791532427082293
0.7200720072007201,1.0882634744980795
0.7300730073007301,0.9410735445977951
0.7400740074007401,1.1582039332285436
0.7500750075007501,0.5399440281282493
0.7600760076007601,0.6561770321643711
0.7700770077007701,1.171630635074799
0.7800780078007801,0.5638510826124263
0.7900790079007901,1.46132823602612
0.8000800080008001,1.459222464182266
0.8100810081008101,1.3574351886396174
0.8200820082008201,1.2487355211589346
0.8300830083008301,0.6113130925950961
0.8400840084008401,1.4162318677808006
0.8500850085008501,1.0562087716107775
0.8600860086008602,1.2327324135853837
0.8700870087008701,1.1262526031905717
0.8800880088008801,0.9841852626022607
0.8900890089008902,0.5534809492931707
0.9000900090009001,1.3590882077670683
0.9100910091009101,0.9948179134625068
0.9200920092009202,1.4195217919896115
0.9300930093009301,1.4107277182733435
0.9400940094009401,0.5415132294028884
0.9500950095009502,1.00395850706648
0.9600960096009601,1.0478376937172373
0.9700970097009701,0.6050076236867495
0.9800980098009802,0.919749747327183
0.9900990099009902,0.7065383288447392
1.0001000100010002,1.0909994894844257
1.0101010101010102,0.6531293290705633
1.02010201020102,0.5421226694351926
1.0301030103010302,1.1933094672219202
1.0401040104010402,0.5466253590364185
1.05010501050105,0.8498284280653187
1.0601060106010602,1.016354528058794
1.0701070107010702,0.48193816876064577
1.08010801080108,0.7275777607273763
1.0901090109010902,0.7261251820567711
1.1001100110011002,1.1335372846837963
1.11011101110111,0.4679165047318272
1.1201120112011203,0.7984316612864004
1.1301130113011302,0.8851861704965078
1.14011401140114,1.0491655130463733
1.1501150115011503,1.3771985658231727
1.1601160116011602,0.8301045365726252
1.17011701170117,0.44901986957715734
1.1801180118011803,1.139061762648382
1.1901190119011902,0.6394960484137058
1.2001200120012,1.309846625704084
1.2101210121012103,0.7739607299530581
1.2201220122012202,0.9804726860913551
1.2301230123012301,0.812421934789997
1.2401240124012403,1.3220427382184174
1.2501250125012502,1.1956908678179685
1.2601260126012601,0.40459217073655024
1.2701270127012703,0.8309873351636358
1.2801280128012802,0.7071888687530008
1.2901290129012901,1.165161805507927
1.3001300130013003,0.5285094006481771
1.3101310131013102,1.1747737707988015
1.3201320132013201,0.5483736136127322
1.3301330133013303,0.8034961609217317
1.3401340134013402,0.6263941324129199
1.3501350135013501,0.46983005969775404
1.3601360136013603,1.2517307953388235
1.3701370137013702,0.5788205783305729
1.3801380138013801,0.6613261492514463
1.3901390139013903,0.7068536584463219
1.4001400140014002,0.6588139472572295
1.4101410141014101,1.2902043523009152
1.4201420142014203,0.6412176884176839
1.4301430143014302,0.5015912839492126
1.4401440144014401,0.5388624799384455
1.4501450145014503,0.6781834039431303
1.4601460146014602,0.7115156736704027
1.4701470147014701,1.2365198003579727
1.4801480148014803,1.029285589883504
1.4901490149014902,0.7968234662376725
1.5001500150015001,0.9218140950219056
1.5101510151015103,0.601065178760299
1.5201520152015202,0.8755119180165805
1.5301530153015301,0.7152732838349316
1.5401540154015403,0.35215691562435014
1.5501550155015502,0.8233435974167989
1.5601560156015601,0.8029553574957643
1.5701570157015703,0.7757280400558765
1.5801580158015802,0.8857040760315065
1.5901590159015901,0.2324219021776238
1.6001600160016003,0.8722438546462108
1.6101610161016102,0.29316158665068104
1.6201620162016201,0.8206316044631004
1.6301630163016303,0.9478102146717073
1.6401640164016402,0.2564661657228807
1.6501650165016502,0.9892849846509533
1.6601660166016603,0.7781942186382051
1.6701670167016702,0.8306120285866354
1.6801680168016802,0.4881432414601468
1.6901690169016903,0.20795906827673938
1.7001700170017002,1.0473497853812395
1.7101710171017102,0.4466117650372744
1.7201720172017203,0.28710557860642877
1.7301730173017302,0.4844450066581941
1.7401740174017402,0.04710733600162727
1.7501750175017503,0.2888980751552275
1.7601760176017602,0.7121547948984415
1.7701770177017702,0.31211604016633004
1.7801780178017803,-0.05046360369923582
1.7901790179017902,0.6834791322588525
1.8001800180018002,-0.0812902426250576
1.8101810181018103,-0.05253582315814695
1.8201820182018202,0.5225773641516456
1.8301830183018302,0.6970138599775304
1.8401840184018403,0.24820248512624354
1.8501850185018502,0.8287494864117243
1.8601860186018602,0.6755376002898048
1.8701870187018703,0.010304339913573018
1.8801880188018802,0.7201549502821619
1.8901890189018902,0.7837388257872633
1.9001900190019003,0.03775726984066735
1.9101910191019102,-0.18256731096729473
1.9201920192019202,0.4776915314531142
1.9301930193019303,0.24269666469342255
1.9401940194019403,0.45779071303506025
1.9501950195019504,0.14394721706124036
1.9601960196019603,0.5866512205740042
1.9701970197019703,0.6144479990172401
1.9801980198019804,0.5210057249918884
